Lugar;Algoritmo;RMSE;R2
La Rita;ElasticNet regression;803.0012318;0.481174744
La Rita;ElasticNet regression;803.0012318;0.481174744
La Rita;ElasticNet regression;803.0012318;0.481174744
La Rita;SVR - linear kernel;803.0380198;0.568989198
28 Millas;SVR - linear kernel;803.1167753;0.500535334
La Rita;ElasticNet regression;803.1299581;0.459642994
28 Millas;SVR - linear kernel;803.2802799;0.461709761
La Rita;SVR - linear kernel;803.3686932;0.473250142
La Rita;ElasticNet regression;803.5610877;0.506946944
La Rita;ElasticNet regression;803.5610877;0.506946944
La Rita;ElasticNet regression;803.6247297;0.483052317
La Rita;ElasticNet regression;803.6247297;0.483052317
28 Millas;ESN;803.7751907;0.398820313
28 Millas;ESN;803.7751907;0.398820313
La Rita;SVR - linear kernel;803.8761848;0.585691807
La Rita;SVR - linear kernel;803.9812987;0.597007696
28 Millas;ESN;804.0795151;0.405471512
28 Millas;ESN;804.0795151;0.405471512
28 Millas;ESN;804.1373032;0.364963677
28 Millas;ESN;804.1373032;0.364963677
28 Millas;ESN;804.1373032;0.364963677
28 Millas;ESN;804.1373032;0.364963677
28 Millas;ESN;804.1642468;0.342999223
28 Millas;ESN;804.1642468;0.342999223
28 Millas;ESN;804.1642468;0.342999223
28 Millas;ESN;804.1642468;0.342999223
28 Millas;ESN;804.2641066;0.456488693
La Rita;ElasticNet regression;804.5384385;0.507295393
La Rita;ElasticNet regression;804.5384385;0.507295393
La Rita;ElasticNet regression;804.5384385;0.507295393
La Rita;ElasticNet regression;804.5384385;0.507295393
La Rita;Ridge regression;804.7253887;0.471902321
La Rita;Linear regression;804.7295675;0.471902808
La Rita;ElasticNet regression;805.009167;0.49503885
La Rita;ElasticNet regression;805.009167;0.49503885
La Rita;ElasticNet regression;805.009167;0.49503885
28 Millas;ESN;805.2429713;0.428103991
28 Millas;ESN;805.4388745;0.365950319
28 Millas;ESN;805.4388745;0.365950319
La Rita;SVR - linear kernel;805.6198582;0.476999345
La Rita;ElasticNet regression;805.8146605;0.513479421
La Rita;ElasticNet regression;805.8146605;0.513479421
La Rita;ElasticNet regression;805.8146605;0.513479421
La Rita;ElasticNet regression;805.8146605;0.513479421
La Rita;SVR - linear kernel;805.8292902;0.481132187
La Rita;Ridge regression;806.1757172;0.456055842
La Rita;Linear regression;806.1772704;0.456056247
La Rita;SVR - linear kernel;806.6487472;0.600563559
La Rita;ElasticNet regression;806.7427733;0.454882193
La Rita;ElasticNet regression;806.9370655;0.507306347
La Rita;ElasticNet regression;806.9370655;0.507306347
La Rita;ElasticNet regression;806.9705285;0.489598259
La Rita;ElasticNet regression;806.9705285;0.489598259
La Rita;ElasticNet regression;806.9705285;0.489598259
La Rita;ElasticNet regression;806.9705285;0.489598259
La Rita;Ridge regression;807.007457;0.55520524
La Rita;Ridge regression;807.007457;0.55520524
La Rita;ElasticNet regression;807.0095557;0.491214727
La Rita;ElasticNet regression;807.0095557;0.491214727
28 Millas;ESN;807.0501924;0.398973316
28 Millas;ESN;807.0501924;0.398973316
28 Millas;ESN;807.0934224;0.343708557
28 Millas;ESN;807.0934224;0.343708557
28 Millas;ESN;807.0934224;0.343708557
28 Millas;ESN;807.0934224;0.343708557
28 Millas;ESN;807.1620329;0.358020459
28 Millas;ESN;807.1620329;0.358020459
28 Millas;ESN;807.1620329;0.358020459
28 Millas;ESN;807.1847133;0.393137484
28 Millas;ESN;807.1847133;0.393137484
28 Millas;ESN;807.1847133;0.393137484
28 Millas;ESN;807.2485964;0.392449605
28 Millas;ESN;807.2485964;0.392449605
28 Millas;ESN;807.5615065;0.417265662
28 Millas;ESN;807.5615065;0.417265662
La Rita;SVR - linear kernel;807.5993203;0.598039498
La Rita;ElasticNet regression;807.6627555;0.503488008
La Rita;ElasticNet regression;807.6627555;0.503488008
La Rita;ElasticNet regression;807.6627555;0.503488008
La Rita;ElasticNet regression;807.6627555;0.503488008
La Rita;Ridge regression;807.7812392;0.458223039
La Rita;Linear regression;807.7842771;0.45822319
28 Millas;SVR - linear kernel;807.9861875;0.529275294
28 Millas;SVR - linear kernel;808.0090863;0.493203008
La Rita;SVR - linear kernel;808.0778998;0.545087684
28 Millas;ESN;808.2132536;0.325342
28 Millas;ESN;808.2132536;0.325342
28 Millas;ESN;808.2132536;0.325342
28 Millas;ESN;808.2132536;0.325342
La Rita;SVR - linear kernel;808.3242801;0.546331452
La Rita;ElasticNet regression;808.3651048;0.504079454
La Rita;ElasticNet regression;808.3651048;0.504079454
La Rita;SVR - linear kernel;808.4404459;0.557817789
La Rita;SVR - linear kernel;808.4494144;0.414843102
28 Millas;ESN;808.4746339;0.371955625
28 Millas;ESN;808.4746339;0.371955625
28 Millas;ESN;808.6639398;0.392708604
28 Millas;ESN;808.6639398;0.392708604
28 Millas;ESN;808.6639398;0.392708604
28 Millas;ESN;808.6639398;0.392708604
La Rita;SVR - linear kernel;808.732559;0.536540285
La Rita;ElasticNet regression;808.7769099;0.448001455
La Rita;ElasticNet regression;808.8576698;0.467001471
La Rita;ElasticNet regression;808.8591329;0.464591776
La Rita;SVR - linear kernel;808.9458177;0.536769496
La Rita;SVR - linear kernel;809.020683;0.590153024
La Rita;Ridge regression;809.0486132;0.443106209
La Rita;Linear regression;809.0495917;0.443106473
La Rita;SVR - linear kernel;809.1534164;0.566144325
La Rita;ElasticNet regression;809.2315072;0.4415336
La Rita;ElasticNet regression;809.6126761;0.440239153
La Rita;Ridge regression;809.6177861;0.442068484
La Rita;Linear regression;809.6191528;0.442068786
28 Millas;ESN;809.7867982;0.460644025
28 Millas;ESN;809.8606407;0.354096628
28 Millas;ESN;809.8606407;0.354096628
28 Millas;ESN;809.8606407;0.354096628
La Rita;ElasticNet regression;809.9457484;0.513043683
La Rita;ElasticNet regression;809.9457484;0.513043683
28 Millas;SVR - linear kernel;810.6091884;0.466498353
La Rita;SVR - linear kernel;810.9049097;0.556602677
La Rita;SVR - linear kernel;811.0294612;0.551809858
La Rita;ElasticNet regression;811.0699117;0.441318743
La Rita;SVR - linear kernel;811.1511002;0.575604755
28 Millas;ESN;811.2257965;0.358331908
28 Millas;ESN;811.3469594;0.413609654
28 Millas;ESN;811.3469594;0.413609654
La Rita;SVR - linear kernel;811.4144145;0.548460798
La Rita;ElasticNet regression;811.5935241;0.439638538
La Rita;Ridge regression;811.6398972;0.445889854
La Rita;Linear regression;811.6406889;0.445890044
La Rita;ElasticNet regression;811.8961705;0.445774946
La Rita;ElasticNet regression;811.9230434;0.441538276
28 Millas;ESN;811.9289135;0.47811383
28 Millas;ESN;811.9289135;0.47811383
La Rita;SVR - linear kernel;812.0223535;0.580747038
La Rita;ElasticNet regression;812.1682463;0.460474101
La Rita;Ridge regression;812.1819135;0.448518562
La Rita;Linear regression;812.1838416;0.448518791
La Rita;SVR - linear kernel;812.1989019;0.430235968
La Rita;SVR - linear kernel;812.2999451;0.435983867
La Rita;Ridge regression;812.4541386;0.446110854
La Rita;Linear regression;812.4545647;0.446110649
La Rita;ElasticNet regression;812.4760174;0.445779823
28 Millas;ESN;812.503007;0.421479241
28 Millas;ESN;812.503007;0.421479241
28 Millas;ESN;812.503007;0.421479241
La Rita;ElasticNet regression;812.5568616;0.456274995
La Rita;SVR - linear kernel;812.5948806;0.474113544
La Rita;SVR - linear kernel;812.6164484;0.553737964
La Rita;ElasticNet regression;812.6997856;0.524580043
La Rita;ElasticNet regression;812.6997856;0.524580043
La Rita;ElasticNet regression;812.6997856;0.524580043
La Rita;ElasticNet regression;812.6997856;0.524580043
La Rita;ElasticNet regression;812.8518413;0.490141462
La Rita;ElasticNet regression;812.8518413;0.490141462
La Rita;ElasticNet regression;812.8518413;0.490141462
28 Millas;ESN;812.8966856;0.436573414
28 Millas;ESN;812.8966856;0.436573414
La Rita;SVR - linear kernel;812.9672787;0.470386544
La Rita;ElasticNet regression;812.9723572;0.461315018
La Rita;ElasticNet regression;813.0006177;0.443969743
La Rita;ElasticNet regression;813.159673;0.487121209
28 Millas;SVR - linear kernel;813.1597282;0.420240888
La Rita;ElasticNet regression;813.1791558;0.441919154
28 Millas;ESN;813.2016559;0.387286304
28 Millas;ESN;813.2016559;0.387286304
28 Millas;ESN;813.2016559;0.387286304
La Rita;Ridge regression;813.256155;0.460773277
La Rita;Linear regression;813.2564644;0.460773415
La Rita;Ridge regression;813.2766726;0.442893087
La Rita;Linear regression;813.2790339;0.442893098
La Rita;SVR - linear kernel;813.2917021;0.474779374
28 Millas;ESN;813.4360873;0.382612998
28 Millas;ESN;813.4360873;0.382612998
28 Millas;ESN;813.4561613;0.319671058
28 Millas;ESN;813.4561613;0.319671058
La Rita;ElasticNet regression;813.5938813;0.456368983
La Rita;SVR - linear kernel;813.6052349;0.555076631
La Rita;ElasticNet regression;813.7129443;0.446307666
La Rita;Ridge regression;813.7238897;0.490431863
La Rita;Ridge regression;813.7238897;0.490431863
La Rita;Ridge regression;813.7238897;0.490431863
La Rita;Linear regression;813.7517359;0.490427163
La Rita;Linear regression;813.7517359;0.490427163
La Rita;Linear regression;813.7517359;0.490427163
La Rita;Ridge regression;813.8125864;0.478680529
La Rita;Ridge regression;813.8499622;0.449591697
La Rita;SVR - linear kernel;813.850089;0.470451177
La Rita;Linear regression;813.8505005;0.449591667
La Rita;ElasticNet regression;813.9015991;0.491576767
La Rita;Linear regression;813.9101373;0.478708029
La Rita;ElasticNet regression;814.0765717;0.449592418
La Rita;Linear regression;814.1039591;0.554369541
La Rita;Linear regression;814.1039591;0.554369541
La Rita;Ridge regression;814.1717755;0.443325057
28 Millas;SVR - linear kernel;814.213399;0.436006674
La Rita;Linear regression;814.2182314;0.443330309
La Rita;ElasticNet regression;814.2377735;0.445531562
La Rita;ElasticNet regression;814.2741705;0.452911318
28 Millas;ESN;814.3459904;0.417319172
28 Millas;ESN;814.3459904;0.417319172
La Rita;ElasticNet regression;814.3673437;0.457837486
La Rita;SVR - linear kernel;814.4180927;0.52693468
28 Millas;ESN;814.5317801;0.359154349
28 Millas;ESN;814.5317801;0.359154349
28 Millas;ESN;814.5317801;0.359154349
28 Millas;ESN;814.5317801;0.359154349
La Rita;Ridge regression;814.5754901;0.46077105
La Rita;Linear regression;814.5757103;0.460771271
La Rita;SVR - linear kernel;814.5864828;0.434642909
La Rita;ElasticNet regression;814.6126628;0.448759373
La Rita;SVR - linear kernel;814.7131619;0.441219966
La Rita;ElasticNet regression;814.7403661;0.455025474
La Rita;ElasticNet regression;814.904023;0.456248535
La Rita;ElasticNet regression;814.9515755;0.446673617
La Rita;Ridge regression;814.9894675;0.464536412
La Rita;Linear regression;814.993479;0.464536286
La Rita;SVR - linear kernel;815.1534913;0.441993973
28 Millas;SVR - linear kernel;815.1663521;0.48660957
28 Millas;SVR - linear kernel;815.2412308;0.477767253
La Rita;ElasticNet regression;815.3140577;0.454844654
La Rita;Ridge regression;815.3542317;0.442224912
La Rita;SVR - linear kernel;815.3779933;0.445384291
La Rita;Linear regression;815.413093;0.442233826
La Rita;ElasticNet regression;815.4683287;0.45283934
La Rita;Ridge regression;815.4770733;0.447131191
La Rita;Linear regression;815.494962;0.447132248
La Rita;ElasticNet regression;815.5054327;0.486383715
28 Millas;ESN;815.5625652;0.355913609
28 Millas;ESN;815.5625652;0.355913609
28 Millas;ESN;815.5625652;0.355913609
La Rita;SVR - linear kernel;815.5932184;0.468533986
La Rita;Ridge regression;815.6675898;0.45016004
La Rita;Linear regression;815.6676928;0.450160194
La Rita;ElasticNet regression;815.7046658;0.443110799
La Rita;SVR - linear kernel;815.7142664;0.487873231
28 Millas;ESN;815.7623886;0.395202741
28 Millas;ESN;815.7623886;0.395202741
28 Millas;ESN;815.7623886;0.395202741
28 Millas;ESN;815.7623886;0.395202741
28 Millas;ESN;815.834911;0.320245167
28 Millas;ESN;815.834911;0.320245167
28 Millas;ESN;815.834911;0.320245167
28 Millas;ESN;815.834911;0.320245167
La Rita;SVR - linear kernel;815.8646016;0.46745674
La Rita;ElasticNet regression;815.88009;0.442909459
28 Millas;ESN;815.9315433;0.346957275
28 Millas;ESN;815.9315433;0.346957275
La Rita;SVR - linear kernel;815.959806;0.468759581
28 Millas;SVR - linear kernel;815.9869128;0.426766288
La Rita;ElasticNet regression;815.9909362;0.452869075
La Rita;Ridge regression;815.9992727;0.444555967
La Rita;Linear regression;816.0006176;0.444556047
La Rita;SVR - linear kernel;816.0731556;0.454202852
La Rita;SVR - linear kernel;816.1419985;0.475507649
La Rita;SVR - linear kernel;816.1695427;0.443178797
La Rita;SVR - linear kernel;816.240709;0.441052276
La Rita;SVR - linear kernel;816.2498241;0.451745211
28 Millas;SVR - linear kernel;816.2587962;0.421421364
La Rita;SVR - linear kernel;816.2946856;0.457054539
La Rita;ElasticNet regression;816.3195125;0.4701364
28 Millas;SVR - linear kernel;816.3573857;0.47680432
La Rita;Ridge regression;816.4335722;0.484781356
La Rita;Ridge regression;816.4335722;0.484781356
La Rita;Ridge regression;816.4335722;0.484781356
La Rita;Ridge regression;816.4335722;0.484781356
La Rita;Linear regression;816.4589103;0.484787787
La Rita;Linear regression;816.4589103;0.484787787
La Rita;Linear regression;816.4589103;0.484787787
La Rita;Linear regression;816.4589103;0.484787787
La Rita;ElasticNet regression;816.564261;0.524429165
La Rita;ElasticNet regression;816.564261;0.524429165
La Rita;SVR - linear kernel;816.70928;0.451523497
La Rita;SVR - linear kernel;816.7253914;0.537770104
La Rita;SVR - linear kernel;816.7618858;0.475636582
La Rita;ElasticNet regression;816.7678067;0.447694094
28 Millas;ESN;816.8434685;0.410757444
28 Millas;ESN;816.8434685;0.410757444
28 Millas;ESN;816.8434685;0.410757444
La Rita;SVR - linear kernel;816.9815295;0.455282709
La Rita;SVR - linear kernel;817.1074836;0.558536294
La Rita;ElasticNet regression;817.1453532;0.489405664
La Rita;ElasticNet regression;817.1453532;0.489405664
La Rita;ElasticNet regression;817.1453532;0.489405664
La Rita;Ridge regression;817.267469;0.458938428
La Rita;Linear regression;817.2726523;0.458937741
La Rita;SVR - linear kernel;817.287419;0.46422666
28 Millas;ESN;817.2960681;0.375736573
28 Millas;ESN;817.2960681;0.375736573
28 Millas;ESN;817.2960681;0.375736573
28 Millas;ESN;817.2960681;0.375736573
La Rita;SVR - linear kernel;817.3375869;0.454854815
La Rita;SVR - linear kernel;817.4405979;0.441509132
La Rita;SVR - linear kernel;817.5391132;0.455785761
La Rita;SVR - linear kernel;817.5727576;0.579693142
La Rita;Ridge regression;817.6795158;0.460903731
La Rita;ElasticNet regression;817.7178348;0.462286734
La Rita;Linear regression;817.7650039;0.460920316
La Rita;Ridge regression;817.8195522;0.460653904
La Rita;SVR - linear kernel;817.8948784;0.45598713
La Rita;Linear regression;817.8973746;0.46067767
La Rita;SVR - linear kernel;817.9779682;0.445368566
La Rita;SVR - linear kernel;818.0148393;0.465921109
La Rita;ElasticNet regression;818.035652;0.465415108
La Rita;SVR - linear kernel;818.0766461;0.480452462
La Rita;ElasticNet regression;818.1196954;0.445826915
28 Millas;ESN;818.1256473;0.399672445
28 Millas;ESN;818.1256473;0.399672445
La Rita;ElasticNet regression;818.1419291;0.456885113
La Rita;SVR - linear kernel;818.1496337;0.477277353
La Rita;SVR - linear kernel;818.1879503;0.45351754
28 Millas;ESN;818.1983109;0.385442243
28 Millas;ESN;818.1983109;0.385442243
28 Millas;ESN;818.2700779;0.408809139
La Rita;SVR - linear kernel;818.2979859;0.446876058
La Rita;SVR - linear kernel;818.3434078;0.441338942
La Rita;Ridge regression;818.4342801;0.448511235
La Rita;Linear regression;818.434382;0.4485113
La Rita;Ridge regression;818.6246893;0.44375168
La Rita;SVR - linear kernel;818.6427074;0.559130392
La Rita;Ridge regression;818.6538314;0.443945151
La Rita;Linear regression;818.6539256;0.443945147
La Rita;Linear regression;818.6885339;0.44375803
La Rita;SVR - linear kernel;818.6964986;0.556073031
La Rita;SVR - linear kernel;818.8498736;0.450352043
La Rita;SVR - linear kernel;818.895495;0.462381995
La Rita;ElasticNet regression;818.9120812;0.443422582
La Rita;SVR - linear kernel;818.9142813;0.437716512
La Rita;ElasticNet regression;818.9895423;0.447825051
La Rita;ElasticNet regression;819.1234578;0.45579042
La Rita;ElasticNet regression;819.1818382;0.447566227
La Rita;Ridge regression;819.2387476;0.447845143
La Rita;Linear regression;819.2393969;0.447844624
La Rita;ElasticNet regression;819.2559493;0.484397987
La Rita;ElasticNet regression;819.2559493;0.484397987
La Rita;ElasticNet regression;819.2559493;0.484397987
La Rita;Ridge regression;819.2641701;0.55147123
La Rita;Ridge regression;819.2641701;0.55147123
La Rita;Ridge regression;819.3714316;0.484998692
La Rita;Ridge regression;819.3714316;0.484998692
La Rita;Ridge regression;819.3714316;0.484998692
La Rita;Linear regression;819.3736204;0.485000781
La Rita;Linear regression;819.3736204;0.485000781
La Rita;Linear regression;819.3736204;0.485000781
La Rita;ElasticNet regression;819.4152404;0.451389305
La Rita;ElasticNet regression;819.4641322;0.493501547
La Rita;ElasticNet regression;819.4641322;0.493501547
La Rita;ElasticNet regression;819.4641322;0.493501547
La Rita;ElasticNet regression;819.531468;0.4462764
La Rita;ElasticNet regression;819.5667446;0.445569549
La Rita;ElasticNet regression;819.604775;0.490778152
La Rita;Ridge regression;819.7030486;0.457264738
La Rita;Linear regression;819.7096019;0.457263499
28 Millas;ESN;819.7701989;0.372277654
28 Millas;ESN;819.7701989;0.372277654
La Rita;SVR - linear kernel;819.7845343;0.463974549
La Rita;Ridge regression;819.7901145;0.486106935
La Rita;Ridge regression;819.7901145;0.486106935
La Rita;Ridge regression;819.7901145;0.486106935
La Rita;Ridge regression;819.7901145;0.486106935
La Rita;Ridge regression;819.8082065;0.476128503
La Rita;Linear regression;819.8146069;0.47612839
La Rita;Linear regression;819.8280664;0.486105704
La Rita;Linear regression;819.8280664;0.486105704
La Rita;Linear regression;819.8280664;0.486105704
La Rita;Linear regression;819.8280664;0.486105704
La Rita;SVR - linear kernel;819.8310061;0.467457409
La Rita;ElasticNet regression;819.8530659;0.46032885
28 Millas;ESN;819.9109623;0.337675963
La Rita;ElasticNet regression;819.9378733;0.462560157
La Rita;SVR - linear kernel;819.9404693;0.447064673
La Rita;SVR - linear kernel;819.9452533;0.579086342
La Rita;ElasticNet regression;819.9656832;0.453788209
28 Millas;ESN;819.9735692;0.387953282
28 Millas;ESN;819.9735692;0.387953282
28 Millas;ESN;819.9735692;0.387953282
28 Millas;ESN;819.9735692;0.387953282
La Rita;ElasticNet regression;819.9770584;0.45708147
La Rita;ElasticNet regression;820.0361558;0.448098428
La Rita;SVR - linear kernel;820.1017052;0.449099591
La Rita;SVR - linear kernel;820.1059039;0.441761492
La Rita;SVR - linear kernel;820.124233;0.46048336
28 Millas;ESN;820.1292054;0.411977854
28 Millas;ESN;820.1292054;0.411977854
28 Millas;ESN;820.1292054;0.411977854
28 Millas;ESN;820.1292054;0.411977854
La Rita;SVR - linear kernel;820.1440551;0.460156796
La Rita;SVR - linear kernel;820.1633244;0.48789408
La Rita;SVR - linear kernel;820.1797201;0.584512715
La Rita;SVR - linear kernel;820.2371426;0.43842912
La Rita;Ridge regression;820.2588287;0.449444233
La Rita;Linear regression;820.3393288;0.449466902
La Rita;ElasticNet regression;820.3413558;0.447648926
La Rita;SVR - linear kernel;820.3861185;0.469405493
La Rita;ElasticNet regression;820.4150774;0.442252034
La Rita;ElasticNet regression;820.4710872;0.458323785
La Rita;ElasticNet regression;820.4710872;0.458323785
La Rita;SVR - linear kernel;820.8802285;0.444996659
La Rita;SVR - linear kernel;820.8932697;0.449613259
28 Millas;ESN;820.9493014;0.41972223
28 Millas;ESN;820.9493014;0.41972223
28 Millas;ESN;820.9493014;0.41972223
28 Millas;ESN;820.9493014;0.41972223
28 Millas;SVR - linear kernel;820.9759185;0.439495015
La Rita;Ridge regression;821.0586362;0.448952888
